,0
103,1037053.3667995105
104,1037895.6947995105
105,1037630.8607995105
106,1036568.0627995105
107,1037149.4207995106
108,1037280.6887995106
109,1036639.9327995105
110,1036506.2507995105
111,1038599.5787995105
112,1037961.6687995105
113,1036972.8207995105
114,1034551.0667995105
115,1038946.5387995106
116,1035102.6067995105
117,1034910.0047995106
118,1034586.4147995105
119,1035291.8467995105
120,1035675.2207995106
121,1030138.5627995105
122,1036354.2967995105
123,1029885.5987995106
124,1031232.3287995106
125,1032495.9687995105
126,1034295.5267995106
127,1026698.9727995106
128,1032110.8627995106
129,1032998.4407995106
130,1032283.9667995105
131,1039151.5287995106
132,1040701.7267995105
133,1045212.8427995106
134,1045040.7307995106
135,1045537.6247995106
136,1051170.5908795104
137,1051578.3528795105
138,1050593.3270795105
139,1050294.6510795106
140,1052798.2870795105
141,1050692.7428795106
142,1050692.7428795106
143,1050692.7428795106
144,1050692.7428795106
145,1050692.7428795106
146,1050692.7428795106
147,1050595.2548795105
148,1050635.8628795105
149,1050724.3808795107
150,1050430.8068795106
151,1050376.3548795106
152,1048232.9048795106
153,1048436.1528795107
154,1050323.3288795105
155,1050247.0208795108
156,1050627.7188795106
157,1046343.3308795106
158,1045838.7128795106
159,1046037.1708795106
160,1049544.5908795106
161,1048175.5028795106
162,1047214.5908795106
163,1048134.7928795107
164,1048103.8808795107
165,1048586.9668795108
166,1050857.9968795106
167,1053916.7948795105
168,1054637.2968795106
169,1050493.7288795107
170,1052425.7288795107
171,1052356.7288795107
172,1051689.7288795107
173,1057738.7288795107
174,1059670.7288795107
175,1059946.7288795107
176,1059762.7288795107
177,1057692.7288795107
178,1058914.8908795107
179,1059514.8908795107
180,1059689.8968795107
181,1057897.8848795106
182,1057983.0068795106
183,1056505.1188795106
184,1056890.3328795107
185,1059750.5168795106
186,1060630.5068795106
187,1063396.4368795105
188,1066943.1908795107
189,1068728.7268795106
190,1069728.1548795106
191,1075077.5228795107
192,1073953.5908795106
193,1072306.7168795106
194,1074868.9268795107
195,1076418.0028795106
196,1074808.9988795107
197,1076060.0708795106
198,1077482.8248752945
199,1078229.118746043
200,1079207.9816220824
201,1079452.2255473735
202,1084839.239852862
203,1080569.5045687042
204,1082371.754945575
205,1077140.8440152945
206,1078500.0570916666
207,1087266.282575357
208,1085091.8145031638
209,1085091.8145031638
210,1085091.8145031638
211,1085091.8145031638
212,1085091.8145031638
213,1085080.1245031639
214,1084992.3545031638
215,1085072.620503164
216,1084644.7985031637
217,1084553.1645031637
218,1084645.5465031639
219,1084173.8805031637
220,1083090.3345031638
221,1085001.0465031639
222,1084317.0465031639
223,1084713.0465031639
224,1086234.0465031639
225,1085952.0485031637
226,1086560.0965031637
227,1086352.0245031638
228,1089731.978503164
229,1089455.4045031639
230,1092852.8625031637
231,1091919.8605031637
232,1091322.9685031637
233,1089560.140503164
234,1089602.5025031636
235,1091209.8545031636
236,1094181.0405031638
237,1095887.9385031636
238,1096915.6765031635
239,1096790.3205031636
240,1094011.970503164
241,1096168.8385031638
242,1100678.5365031636
243,1097740.8965031637
244,1097281.4625031636
245,1098878.0565031637
246,1098607.5405031638
247,1097530.0385031637
248,1097905.6005031636
249,1099722.1365031637
250,1096133.5625031637
251,1102956.1905031635
252,1109192.4365031638
253,1113470.3425031637
254,1120475.0205031638
255,1122420.3365031637
256,1124907.3360231637
257,1122657.7552631637
258,1122657.7552631637
259,1122657.7552631637
260,1122657.7552631637
261,1122657.7552631637
262,1122657.7552631637
263,1122657.7552631637
264,1122657.7552631637
265,1122657.7552631637
266,1122657.7552631637
267,1122657.7552631637
268,1122657.7552631637
269,1122657.7552631637
270,1122657.7552631637
271,1122657.7552631637
272,1122657.7552631637
273,1122657.7552631637
274,1122657.7552631637
275,1122657.7552631637
276,1122657.7552631637
277,1122657.7552631637
278,1122993.2292631636
279,1123708.9292631636
280,1123853.8612631636
281,1125236.6612631637
282,1126612.6612631637
283,1126644.6612631637
284,1125960.6612631637
285,1125420.6612631637
286,1125560.6612631637
287,1127661.5812631636
288,1129520.6392631638
289,1127438.6392631638
290,1125770.6392631638
291,1123400.6392631638
292,1124228.6392631638
293,1126094.6392631638
294,1126508.6392631638
295,1126384.0632631637
296,1127385.5072631638
297,1131623.6872631637
298,1131217.9132631638
299,1129182.2092631639
300,1127422.8652631636
301,1126977.8052631635
302,1125802.8052631635
303,1120182.9652631637
304,1120864.8672631637
305,1119926.6772631637
306,1107704.5912631638
307,1096973.8572631637
308,1111042.2472631638
309,1101518.2252631637
310,1099772.1052631638
311,1107356.1392631638
312,1093671.509263164
313,1101870.0152631637
314,1109071.8612631636
315,1114635.1492631636
316,1098006.0212631638
317,1101666.0772631636
318,1114063.8772631634
319,1109701.8472631637
320,1116593.0952631636
321,1113965.9092631636
322,1121324.8792631638
323,1131281.4132631638
324,1131947.3752631638
325,1126343.2972631636
326,1117625.5192631637
327,1117416.1972631637
328,1103002.8832631637
329,1105602.8832631637
330,1116322.8832631637
331,1117322.8832631637
332,1109122.8832631637
333,1111002.8832631637
334,1103882.8832631637
335,1101562.8832631637
336,1115162.8832631637
337,1118799.6792631636
338,1118751.0998231636
339,1129252.4958231638
340,1139757.9348231636
341,1143098.2308231636
342,1143588.7765231638
343,1135846.8605231638
344,1140568.1005231638
345,1139573.1825231635
346,1136670.2605231635
347,1144957.5545231637
348,1141720.5472631638
349,1144732.025263164
350,1142333.1799831637
351,1139622.0699831634
352,1126462.3299831636
353,1141080.8559831637
354,1134038.4744231636
355,1144850.3864231636
356,1150235.4136231635
357,1150997.2336231638
358,1160563.6638231636
359,1160385.6938231636
360,1163760.2798231638
361,1165215.3518231637
362,1166665.716943164
363,1162976.9529431637
364,1165848.7469431637
365,1159261.8009431637
366,1156822.6349431637
367,1152440.4029431636
368,1154350.8429431638
369,1147233.7889431636
370,1149269.9409431636
371,1133948.3129431638
372,1136403.3129431638
373,1127164.492943164
374,1133550.9029431636
375,1135088.7049431636
376,1137460.0089431638
377,1133486.9169431636
378,1142674.9569431636
379,1152049.7549431638
380,1162366.0309431634
