,0
0,88.95200000004843
1,-81.31599999999162
2,197.71999999997206
3,-345.4420000000391
4,-45.29200000001583
5,338.70799999998417
6,-444.4200000000419
7,370.6940000000177
8,-765.4100000000326
9,454.75
10,-969.3499999999767
11,950.8179999999702
12,-812.3479999999981
13,1984.7700000000186
14,2909.4799999999814
15,-429.91399999998976
16,-657.8660000000382
17,-2601.7939999999944
18,-83.51000000000931
19,134.49399999994785
20,269.4760000000242
21,3408.4459999999963
22,-988.8680000000168
23,-21.78599999996368
24,704.2119999999413
25,3490.152000000002
26,2410.8800000000047
27,3481.697999999975
28,2650.4459999999963
29,3613.2600000000093
30,-666.984000000055
31,1137.0560000000987
32,4572.98199999996
33,-761.298000000068
34,512.7440000000643
35,1032.7119999999413
36,1321.6520000000019
37,-2479.4220000000205
38,12861.706000000006
39,-6087.956000000006
40,567.3460000000196
41,-3029.6840000000084
42,-3100.5419999998994
43,-1905.36457575229
44,1233.0640063397586
45,3547.010996911791
46,459.3784448548686
47,-3982.6783734818455
48,8612.442599601694
49,-2079.2648423477076
50,-6171.486375328037
51,-1171.4649638518458
52,-12886.197269653436
53,2331.0710389176384
54,-1102.6819267807296
55,-781.7676302108448
56,-1060.3648897095118
57,7302.892302108696
58,882.0628155670129
59,3195.369780342211
60,-2370.075038917479
61,-1818.8210399203235
62,586.2795560683589
63,-3072.7085949860048
64,2739.7644467010396
65,-1083.7300097094849
66,543.942518997239
67,-1257.0330379944062
68,-4394.9548183364095
69,-6615.187634826754
70,8649.383636672865
71,-3070.6574549858924
72,-1861.5045940628042
73,8160.455923533416
74,-3211.5457803421887
75,11096.885564376833
76,5775.205115829594
77,-694.9784560684348
78,795.9807414243696
79,-2293.2379277036525
80,2483.36622427369
81,341.2986936409725
82,-1270.7720750656445
83,1161.1490379944444
84,3916.5134846953442
85,-220.1127482848242
86,-975.5188155671349
87,1808.1225940629374
88,-2113.9628164902097
89,-1774.3974828491919
90,5517.724893402192
91,-996.9462155670626
92,-2072.0362280120607
93,47.836000000010245
94,260.6459999999497
95,315.3379999999888
96,164.09600000001956
97,231.9899999999907
98,641.8780000000261
99,-83.3519999999553
100,-216.34199999994598
101,-102.30000000004657
102,1871.7119999999413
103,842.3279999999795
104,-264.83400000003166
105,-1062.7979999999516
106,581.3580000000075
107,131.26800000004005
108,-640.7560000000522
109,-133.6820000000298
110,2093.3279999999795
111,-637.9100000000326
112,-988.8479999999981
113,-2421.753999999957
114,4395.472000000067
115,-3843.93200000003
116,-192.6019999999553
117,-323.5900000000838
118,705.4320000000298
119,383.3740000000689
120,-5536.658000000054
121,6215.7339999999385
122,-6468.697999999858
123,1346.7299999999814
124,1263.6399999998976
125,1799.5580000000773
126,-7596.554000000004
127,5411.890000000014
128,887.5779999999795
129,-714.4740000000456
130,6867.5620000000345
131,1550.1979999999749
132,4511.116000000038
133,-172.1119999999646
134,496.89399999997113
135,5632.966079999809
136,407.7620000001043
137,-985.0257999999449
138,-298.67599999997765
139,2503.6359999999404
140,-2105.5441999998875
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,-97.48800000012852
147,40.60800000000745
148,88.51800000015646
149,-293.57400000002235
150,-54.45200000004843
151,-2143.4499999999534
152,203.24800000002142
153,1887.1759999998612
154,-76.30799999972805
155,380.69799999985844
156,-4284.388000000035
157,-504.61800000001676
158,198.45799999998417
159,3507.420000000042
160,-1369.0879999999888
161,-960.9120000000112
162,920.2020000000484
163,-30.912000000011176
164,483.08600000012666
165,2271.029999999795
166,3058.7979999999516
167,720.502000000095
168,-4143.56799999997
169,1932.0
170,-69.0
171,-667.0
172,6049.0
173,1932.0
174,276.0
175,-184.0
176,-2070.0
177,1222.1620000000112
178,600.0
179,175.00600000005215
180,-1792.0120000001043
181,85.12199999997392
182,-1477.8880000000354
183,385.21400000015274
184,2860.183999999892
185,879.9899999999907
186,2765.929999999935
187,3546.75400000019
188,1785.5359999998473
189,999.4280000000726
190,5349.368000000017
191,-1123.9320000000298
192,-1646.874000000069
193,2562.2100000001956
194,1549.0759999998845
195,-1609.0039999999572
196,1251.0719999999274
197,1422.7539957838599
198,746.2938707484864
199,978.862876039464
200,244.24392529111356
201,5387.014305488439
202,-4269.735284157796
203,1802.2503768708557
204,-5230.910930280574
205,1359.2130763721652
206,8766.225483690389
207,-2174.468072193209
208,0.0
209,0.0
210,0.0
211,0.0
212,-11.68999999994412
213,-87.77000000001863
214,80.26600000006147
215,-427.8220000001602
216,-91.63400000007823
217,92.38200000021607
218,-471.66600000020117
219,-1083.5459999998566
220,1910.7120000000577
221,-684.0
222,396.0
223,1521.0
224,-281.99800000013784
225,608.0479999999516
226,-208.07199999992736
227,3379.9540000001434
228,-276.57400000002235
229,3397.4579999998678
230,-933.002000000095
231,-596.8919999999925
232,-1762.8279999997467
233,42.36199999973178
234,1607.3519999999553
235,2971.18600000022
236,1706.8979999998119
237,1027.7379999998957
238,-125.35599999991246
239,-2778.3499999996275
240,2156.867999999784
241,4509.697999999858
242,-2937.6399999998976
243,-459.4340000001248
244,1596.594000000041
245,-270.51599999982864
246,-1077.502000000095
247,375.56199999991804
248,1816.53600000008
249,-3588.5740000000224
250,6822.627999999793
251,6236.246000000276
252,4277.905999999959
253,7004.678000000073
254,1945.3159999998752
255,2486.9995200000703
256,-2249.5807600000408
257,0.0
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,0.0
270,0.0
271,0.0
272,0.0
273,0.0
274,0.0
275,0.0
276,0.0
277,335.4739999999292
278,715.6999999999534
279,144.9320000000298
280,1382.8000000000466
281,1376.0
282,32.0
283,-684.0
284,-540.0
285,140.0
286,2100.9199999999255
287,1859.0580000001937
288,-2082.0
289,-1668.0
290,-2370.0
291,828.0
292,1866.0
293,414.0
294,-124.57600000011735
295,1001.4440000001341
296,4238.179999999935
297,-405.7739999999758
298,-2035.7039999999106
299,-1759.3440000002738
300,-445.0600000000559
301,-1175.0
302,-5619.839999999851
303,681.9020000000019
304,-938.1899999999441
305,-12222.085999999894
306,-10730.734000000171
307,14068.39000000013
308,-9524.022000000114
309,-1746.119999999879
310,7584.033999999985
311,-13684.629999999888
312,8198.50599999982
313,7201.845999999903
314,5563.287999999942
315,-16629.127999999793
316,3660.055999999866
317,12397.799999999814
318,-4362.029999999795
319,6891.247999999905
320,-2627.185999999987
321,7358.970000000205
322,9956.533999999985
323,665.9620000000577
324,-5604.078000000212
325,-8717.777999999933
326,-209.32199999992736
327,-14413.314000000013
328,2600.0
329,10720.0
330,1000.0
331,-8200.0
332,1880.0
333,-7120.0
334,-2320.0
335,13600.0
336,3636.7959999998566
337,-48.57944000000134
338,10501.396000000183
339,10505.43899999978
340,3340.2960000000894
341,490.54570000013337
342,-7741.915999999968
343,4721.239999999991
344,-994.9180000002962
345,-2902.9220000000205
346,8287.294000000227
347,-3237.0072599998675
348,3011.478000000119
349,-2398.8452800002415
350,-2711.1100000003353
351,-13159.739999999758
352,14618.52600000007
353,-7042.381560000125
354,10811.912000000011
355,5385.027199999895
356,761.820000000298
357,9566.430199999828
358,-177.96999999997206
359,3374.5860000001267
360,1455.0719999999274
361,1450.365120000206
362,-3688.7640000001993
363,2871.7939999999944
364,-6586.945999999996
365,-2439.1659999999683
366,-4382.232000000076
367,1910.440000000177
368,-7117.054000000237
369,2036.1520000000019
370,-15321.627999999793
371,2455.0
372,-9238.819999999832
373,6386.409999999683
374,1537.8019999999087
375,2371.3040000002366
376,-3973.092000000179
377,9188.040000000037
378,9374.798000000184
379,10316.275999999605
380,4026.4200000001583
381,-8587.059999999823
382,10190.448000000091
383,864.8434799998067
384,-1075.9180000000633
385,4667.532000000123
386,2351.1059999999125
387,-4485.389879999915
388,-1361.280000000028
389,2117.1440000000875
390,5695.34999999986
391,9971.441220000153
392,-2789.0620000003837
393,-8078.427999999607
394,-6050.944000000367
395,5709.65000000014
396,-1972.9259999997448
397,6336.1679999998305
398,4877.902000000002
399,4287.927200000035
400,3775.4519999998156
401,-557.6648399997503
402,-1646.7320000000764
403,-8033.173999999883
404,-4377.192000000039
405,7460.379999999888
406,-8697.90000000014
407,9464.924000000115
408,4019.188000000082
409,2490.348000000231
410,2673.7859999996144
411,-766.4453199999407
412,-1605.7339999999385
413,7123.841999999946
414,9192.748000000138
415,526.9835600000806
416,6297.455999999773
417,-4981.853039999725
418,-17.330000000074506
419,-2143.481380000012
420,-3234.1220000002068
421,-3687.4459999999963
422,-2337.9519999998156
423,2028.4799999999814
424,3810.780000000028
425,234.73809999995865
426,6903.585999999894
427,150.91566000017338
428,-6325.976000000257
429,6489.032000000356
430,1203.5179999999236
431,9782.955999999773
432,-6530.015999999829
433,-4103.298000000184
434,-1157.1039999998175
435,-3686.0500000000466
436,3238.723999999929
437,67.51338000013493
438,4051.5460000000894
439,-766.3225400000811
440,592.5679999999702
441,-9561.384000000078
442,-6648.047999999952
443,-57.56400000001304
444,-1766.124000000069
445,-37018.799999999814
446,-25605.5
447,15322.60599999968
448,-6515.589999999851
449,24353.11999999988
450,152.8308000001125
451,-16527.440000000177
452,-680.3299999998417
453,-2302.2675000000745
454,0.0
455,0.0
456,0.0
457,0.0
458,0.0
459,0.0
460,0.0
461,0.0
462,0.0
463,95.62199999997392
464,291.32199999992736
465,1711.9760000000242
466,-260.20200000004843
467,-1426.0999999998603
468,-3169.5520000001416
469,-306.0
470,-1116.0
471,1692.0
472,426.0
473,-2778.0
474,-2988.0
475,540.0
476,-1062.0
477,2550.0
478,540.0
479,3708.0
480,-360.0
481,1002.0
482,2190.0
483,-5430.0
484,-341.05000000004657
485,-5069.96800000011
486,397.2860000000801
487,7.1859999999869615
488,1410.1740000001155
489,-161.0920000001788
490,-6423.0739999997895
491,-6643.000000000233
492,-364.0
493,-5399.015999999829
494,-6185.251999999862
495,-10401.434000000125
496,-10860.139999999898
497,21265.13199999975
498,3541.7639999999665
499,-689.6139999998268
500,4507.449999999953
501,522.0159999998286
502,-13781.035999999847
503,19583.158000000054
504,4924.521999999881
505,6163.124000000069
506,3188.6460000001825
507,2496.405999999959
508,238.22399999992922
509,-4791.796000000089
510,9093.520000000251
511,1963.9299999999348
512,6481.803999999771
513,11847.408000000054
514,-12653.2919999999
515,1927.4280000000726
516,465.3179999999702
517,8421.289999999804
518,-7931.155999999959
519,-1452.7519999998622
520,17044.31799999997
521,9816.483999999939
522,546.0
523,7980.0
524,4788.0
525,-1512.0
526,-10920.0
527,1386.0
528,630.0
529,14616.0
530,3738.0
531,-2562.0
532,12802.124000000069
533,2057.049180000089
534,2348.5100000000093
535,-4403.205180000048
536,7326.755999999819
537,1613.3102799998596
538,-914.1039999998175
539,-582.7839999999851
540,-2451.934399999911
541,0.0
542,0.0
543,0.0
544,-224.80400000000373
545,-519.4660000000149
546,-220.002000000095
547,1537.1080000000075
548,469.31199999991804
549,1054.1019999999553
550,-182.26799999992363
551,63.76799999992363
552,861.7379999998957
553,13.533999999985099
554,-991.4799999999814
555,3759.689999999944
556,-7180.945999999996
557,-349.8499999998603
558,3064.192000000039
559,-2408.224000000162
560,1746.0700000000652
561,3129.8580000000075
562,6308.503999999957
563,222.83400000003166
564,900.0
565,1520.0
566,2780.0
567,440.0
568,-2960.0
569,1960.0
570,-160.0
571,3900.0
572,-380.0
573,380.0
574,-1420.0
